,id,timestamp,status_alert,status
213,213,2017-06-29 19:09:44.300,status is good,0
214,214,2017-06-29 19:10:48.806,status is good,0
215,215,2017-06-29 19:11:50.233,status is good,0
216,216,2017-06-29 19:12:45.750,status is good,0
217,217,2017-06-29 19:15:01.333,status is good,0
218,218,2017-06-29 19:23:00.159,status is good,0
219,219,2017-06-29 19:23:50.261,status is good,0
220,220,2017-06-29 19:24:45.726,status is good,0
221,221,2017-06-29 19:28:11.155,status is good,0
222,222,2017-06-29 19:31:32.862,status is good,0
223,223,2017-06-29 19:32:25.325,status is good,0
224,224,2017-06-29 19:33:23.510,status is good,0
225,225,2017-06-29 19:34:21.092,status is good,0
226,226,2017-06-29 19:35:11.167,status is good,0
227,227,2017-06-29 19:36:03.801,status is good,0
228,228,2017-06-29 19:36:58.747,status is good,0
229,229,2017-06-29 19:37:50.447,status is good,0
230,230,2017-06-29 19:38:40.875,status is good,0
231,231,2017-06-29 19:39:37.226,status is good,0
232,232,2017-06-29 19:40:28.778,status is good,0
233,233,2017-06-29 19:41:19.231,status is good,0
234,234,2017-06-29 19:42:11.274,status is good,0
235,235,2017-06-29 19:43:01.676,status is good,0
236,236,2017-06-29 19:43:56.115,status is good,0
237,237,2017-06-29 19:44:46.584,status is good,0
238,238,2017-06-29 19:45:41.835,status is good,0
239,239,2017-06-29 19:46:33.286,status is good,0
240,240,2017-06-29 19:47:23.298,status is good,0
241,241,2017-06-29 19:48:56.855,status is good,0
242,242,2017-06-29 19:49:48.984,status is good,0
243,243,2017-06-29 19:52:01.438,status is good,0
244,244,2017-06-29 20:34:14.602,status is good,0
245,245,2017-06-29 20:35:09.051,status is good,0
246,246,2017-06-29 20:36:14.912,status is good,0
247,247,2017-06-29 20:37:07.117,status is good,0
248,248,2017-06-29 20:39:01.324,status is good,0
249,249,2017-06-29 20:40:37.811,status is good,0
250,250,2017-06-29 20:42:01.325,status is good,0
251,251,2017-06-29 20:42:55.788,status is good,0
252,252,2017-06-29 20:46:48.772,status is good,0
253,253,2017-06-29 20:47:39.113,status is good,0
254,254,2017-06-29 20:49:24.768,status is good,0
255,255,2017-06-29 21:00:06.138,status is good,0
256,256,2017-06-29 21:00:58.929,status is good,0
257,257,2017-06-29 21:02:38.058,status is good,0
258,258,2017-06-29 21:05:58.976,status is good,0
259,259,2017-06-29 21:07:53.195,status is good,0
260,260,2017-06-29 21:08:45.414,status is good,0
261,261,2017-06-29 21:09:41.839,status is good,0
262,262,2017-06-29 21:10:43.592,status is good,0
263,263,2017-06-29 21:11:34.018,status is good,0
264,264,2017-06-29 21:12:24.521,status is good,0
265,265,2017-06-29 21:13:22.239,status is good,0
266,266,2017-06-29 21:14:12.900,status is good,0
267,267,2017-06-29 21:15:30.819,status is good,0
268,268,2017-06-29 21:16:20.884,status is good,0
269,269,2017-06-29 21:17:14.357,status is good,0
270,270,2017-06-29 21:18:04.791,status is good,0
271,271,2017-06-29 21:19:01.261,status is good,0
272,272,2017-06-29 21:19:55.630,status is good,0
273,273,2017-06-29 21:20:50.216,status is good,0
274,274,2017-06-29 21:21:42.418,status is good,0
275,275,2017-06-29 21:22:35.356,status is good,0
276,276,2017-06-29 21:23:27.056,status is good,0
277,277,2017-06-29 21:24:17.248,status is good,0
278,278,2017-06-29 21:25:21.429,status is good,0
279,279,2017-06-29 21:26:17.423,status is good,0
280,280,2017-06-29 21:27:19.849,status is good,0
281,281,2017-06-29 21:30:01.330,status is good,0
282,282,2017-06-29 21:32:18.927,status is good,0
283,283,2017-06-29 21:35:01.348,status is good,0
284,284,2017-06-29 22:04:39.957,status is good,0
